Position,Track Name,Artist,Streams,URL,Week
182,Let Me Down Slowly,Alec Benjamin,4943717,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2018-11-30--2018-12-07
183,Moonlight,XXXTENTACION,4937140,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-11-30--2018-12-07
184,Death,Trippie Redd,4933254,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,2018-11-30--2018-12-07
185,all the good girls go to hell,Billie Eilish,4926395,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2018-11-30--2018-12-07
186,Enemies (feat. DaBaby),Post Malone,4923299,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,2018-11-30--2018-12-07
187,Trigger,Major Lazer,4890061,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,2018-11-30--2018-12-07
188,I Like Me Better,Lauv,4887599,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-11-30--2018-12-07
189,Qué Pena,Maluma,4832509,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,2018-11-30--2018-12-07
190,Suge,DaBaby,4817888,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2018-11-30--2018-12-07
191,Saint-Tropez,Post Malone,4796769,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,2018-11-30--2018-12-07
192,Blue Christmas,Elvis Presley,4786067,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,2018-11-30--2018-12-07
193,All of Me,John Legend,4770253,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2018-11-30--2018-12-07
194,Living Proof,Camila Cabello,4755572,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9,2018-11-30--2018-12-07
195,boyfriend (with Social House),Ariana Grande,4754501,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2018-11-30--2018-12-07
196,Calma - Remix,Pedro Capó,4739203,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2018-11-30--2018-12-07
197,Jocelyn Flores,XXXTENTACION,4734168,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-11-30--2018-12-07
198,i'm so tired...,Lauv,4707951,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,2018-11-30--2018-12-07
199,3 Nights,Dominic Fike,4692639,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2018-11-30--2018-12-07
200,Hollywood's Bleeding,Post Malone,4689780,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,2018-11-30--2018-12-07
1,Shape of You,Ed Sheeran,53604545,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-11-23--2018-11-30
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,30752312,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2018-11-23--2018-11-30
3,Paris,The Chainsmokers,27450026,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2018-11-23--2018-11-30
4,Despacito (Featuring Daddy Yankee),Luis Fonsi,27000772,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2018-11-23--2018-11-30
5,Scared to Be Lonely,Martin Garrix,21134864,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2018-11-23--2018-11-30
6,Castle on the Hill,Ed Sheeran,20590764,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2018-11-23--2018-11-30
7,Chained To The Rhythm,Katy Perry,20121568,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2018-11-23--2018-11-30
8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,20079060,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2018-11-23--2018-11-30
9,Starboy,The Weeknd,18130595,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018-11-23--2018-11-30
10,Say You Won't Let Go,James Arthur,18117341,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-11-23--2018-11-30
11,I Feel It Coming,The Weeknd,17542072,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2018-11-23--2018-11-30
12,Closer,The Chainsmokers,17001358,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-11-23--2018-11-30
13,Bad and Boujee (feat. Lil Uzi Vert),Migos,16405496,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2018-11-23--2018-11-30
14,Call On Me - Ryan Riback Extended Remix,Starley,16091067,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2018-11-23--2018-11-30
15,Issues,Julia Michaels,15108625,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2018-11-23--2018-11-30
16,Chantaje (feat. Maluma),Shakira,14343148,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2018-11-23--2018-11-30
17,Don't Wanna Know,Maroon 5,14090079,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2018-11-23--2018-11-30
18,Bad Things (with Camila Cabello),Machine Gun Kelly,13887761,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2018-11-23--2018-11-30
19,Just Hold On,Steve Aoki,13509206,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2018-11-23--2018-11-30
20,"How Far I'll Go - From ""Moana""",Alessia Cara,13275393,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2018-11-23--2018-11-30
21,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,13188944,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2018-11-23--2018-11-30
22,Fake Love,Drake,12655607,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2018-11-23--2018-11-30
23,Let Me Love You,DJ Snake,12243992,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2018-11-23--2018-11-30
24,24K Magic,Bruno Mars,12065251,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2018-11-23--2018-11-30
25,Bounce Back,Big Sean,11750455,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2018-11-23--2018-11-30
26,All Night,The Vamps,11609375,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2018-11-23--2018-11-30
27,Solo Dance,Martin Jensen,11510309,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2018-11-23--2018-11-30
28,Weak,AJR,11339388,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2018-11-23--2018-11-30
29,One Dance,Drake,11046267,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2018-11-23--2018-11-30
30,All Time Low,Jon Bellion,10946453,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2018-11-23--2018-11-30
31,Hear Me Now,Alok,10856347,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2018-11-23--2018-11-30
32,El Amante,Nicky Jam,10183421,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,2018-11-23--2018-11-30
33,Reggaetón Lento (Bailemos),CNCO,9961694,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2018-11-23--2018-11-30
34,Shed a Light,Robin Schulz,9682944,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2018-11-23--2018-11-30
35,Side To Side,Ariana Grande,9592596,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2018-11-23--2018-11-30
36,iSpy (feat. Lil Yachty),KYLE,9511808,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2018-11-23--2018-11-30
37,Cold Water (feat. Justin Bieber & MØ),Major Lazer,9466408,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2018-11-23--2018-11-30
38,Now and Later,Sage The Gemini,9417320,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2018-11-23--2018-11-30
39,In the Name of Love,Martin Garrix,9382981,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2018-11-23--2018-11-30
40,Don't Leave,Snakehips,9101506,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2018-11-23--2018-11-30
41,Black Beatles,Rae Sremmurd,8854003,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2018-11-23--2018-11-30
42,I Would Like,Zara Larsson,8759967,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2018-11-23--2018-11-30
43,Starving,Hailee Steinfeld,8402326,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2018-11-23--2018-11-30
44,T-Shirt,Migos,8373656,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2018-11-23--2018-11-30
45,That's What I Like,Bruno Mars,8361576,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-11-23--2018-11-30
46,My Way,Calvin Harris,8282873,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2018-11-23--2018-11-30
47,Believer,Imagine Dragons,8142179,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2018-11-23--2018-11-30
48,Love Me Now,John Legend,7891591,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2018-11-23--2018-11-30
49,Alone,Alan Walker,7837224,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2018-11-23--2018-11-30
50,Mercy,Shawn Mendes,7698983,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2018-11-23--2018-11-30
51,Water Under the Bridge,Adele,7538898,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2018-11-23--2018-11-30
52,Congratulations,Post Malone,7290317,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-11-23--2018-11-30
53,Otra vez (feat. J Balvin),Zion & Lennox,7191355,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2018-11-23--2018-11-30
54,Human,Rag'n'Bone Man,6944163,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,2018-11-23--2018-11-30
55,Sunset Lover,Petit Biscuit,6806683,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2018-11-23--2018-11-30
56,Caroline,Aminé,6744420,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,2018-11-23--2018-11-30
57,I Got You,Bebe Rexha,6690526,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2018-11-23--2018-11-30
58,You Don't Know Me - Radio Edit,Jax Jones,6688544,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,2018-11-23--2018-11-30
59,Heathens,Twenty One Pilots,6654496,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2018-11-23--2018-11-30
60,Safari,J Balvin,6642647,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2018-11-23--2018-11-30
61,Treat You Better,Shawn Mendes,6482185,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2018-11-23--2018-11-30
62,All We Know,The Chainsmokers,6421412,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2018-11-23--2018-11-30
63,Scars To Your Beautiful,Alessia Cara,6371408,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2018-11-23--2018-11-30
64,Photograph,Ed Sheeran,6245784,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-11-23--2018-11-30
65,Moves,Big Sean,6181577,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,2018-11-23--2018-11-30
66,It's Gotta Be You,Isaiah,6178555,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2018-11-23--2018-11-30
67,Thinking out Loud,Ed Sheeran,6174168,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018-11-23--2018-11-30
68,Don't Let Me Down,The Chainsmokers,6112032,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2018-11-23--2018-11-30
69,No Favors,Big Sean,6071785,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,2018-11-23--2018-11-30
70,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,6002279,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2018-11-23--2018-11-30
71,Lot to Learn,Luke Christopher,5929476,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2018-11-23--2018-11-30
72,Touch,Little Mix,5872415,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2018-11-23--2018-11-30
73,Broccoli (feat. Lil Yachty),DRAM,5790153,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2018-11-23--2018-11-30
74,Party Monster,The Weeknd,5761506,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2018-11-23--2018-11-30
75,By Your Side,Jonas Blue,5753026,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2018-11-23--2018-11-30
76,Make Me (Cry),Noah Cyrus,5715717,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2018-11-23--2018-11-30
77,History,Olivia Holt,5609028,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2018-11-23--2018-11-30
78,Vente Pa' Ca,Ricky Martin,5607839,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2018-11-23--2018-11-30
79,Million Reasons,Lady Gaga,5453617,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2018-11-23--2018-11-30
80,We Don't Talk Anymore,Charlie Puth,5448356,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2018-11-23--2018-11-30
81,September Song,JP Cooper,5442749,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,2018-11-23--2018-11-30
82,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,5298454,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2018-11-23--2018-11-30
83,Stressed Out,Twenty One Pilots,5191243,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2018-11-23--2018-11-30
84,Lighthouse - Andrelli Remix,Hearts & Colors,5166457,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2018-11-23--2018-11-30
85,Vacaciones,Wisin,5165316,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2018-11-23--2018-11-30
86,Sexual,NEIKED,5149417,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,2018-11-23--2018-11-30
87,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,5133553,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2018-11-23--2018-11-30
88,Me Llamas (feat. Maluma) - Remix,Piso 21,5006050,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2018-11-23--2018-11-30
89,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,4998085,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2018-11-23--2018-11-30
90,Cake - Challenge Version,Flo Rida,4980267,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,2018-11-23--2018-11-30
91,Versace on the Floor,Bruno Mars,4948057,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2018-11-23--2018-11-30
92,Body Like A Back Road,Sam Hunt,4945445,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-11-23--2018-11-30
93,Redbone,Childish Gambino,4940133,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-11-23--2018-11-30
94,Ride,Twenty One Pilots,4915146,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2018-11-23--2018-11-30
95,X (feat. Future),21 Savage,4759619,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2018-11-23--2018-11-30
96,Romantic - NOTD Remix,Stanaj,4758699,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,2018-11-23--2018-11-30
97,No Lie,Sean Paul,4754384,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,2018-11-23--2018-11-30
98,Some Kind Of Drug,G-Eazy,4743512,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2018-11-23--2018-11-30
99,Love Yourself,Justin Bieber,4741472,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2018-11-23--2018-11-30
100,Cheap Thrills,Sia,4699279,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2018-11-23--2018-11-30
101,Dile Que Tu Me Quieres,Ozuna,4697317,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2018-11-23--2018-11-30
102,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,4692930,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2018-11-23--2018-11-30
103,Perfect Strangers,Jonas Blue,4600701,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2018-11-23--2018-11-30
104,The Greatest (feat. Kendrick Lamar),Sia,4556683,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2018-11-23--2018-11-30
105,Faded,Alan Walker,4548615,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2018-11-23--2018-11-30
106,Panda,Desiigner,4472769,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2018-11-23--2018-11-30
107,Too Good,Drake,4446293,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2018-11-23--2018-11-30
108,Oceans Away,A R I Z O N A,4441714,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,2018-11-23--2018-11-30
109,Swang,Rae Sremmurd,4431907,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2018-11-23--2018-11-30
110,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,4417916,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2018-11-23--2018-11-30
111,La Bicicleta,Carlos Vives,4395160,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2018-11-23--2018-11-30
112,Sorry,Justin Bieber,4383231,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2018-11-23--2018-11-30
113,This Is What You Came For,Calvin Harris,4369403,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2018-11-23--2018-11-30
114,"i hate u, i love u (feat. olivia o'brien)",gnash,4358763,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2018-11-23--2018-11-30
115,The Other,Lauv,4341821,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,2018-11-23--2018-11-30
116,Sooner Or Later,Aaron Carter,4317374,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,2018-11-23--2018-11-30
117,goosebumps,Travis Scott,4302054,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-11-23--2018-11-30
118,Love On The Brain,Rihanna,4277331,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2018-11-23--2018-11-30
119,Traicionera,Sebastian Yatra,4272153,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2018-11-23--2018-11-30
120,Deja Vu,J. Cole,4176678,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,2018-11-23--2018-11-30
121,7 Years,Lukas Graham,4132553,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2018-11-23--2018-11-30
122,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,4128690,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2018-11-23--2018-11-30
123,Not Going Home,DVBBS,4110582,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2018-11-23--2018-11-30
124,Hello,Adele,4097337,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2018-11-23--2018-11-30
125,Sneakin’,Drake,4096391,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,2018-11-23--2018-11-30
126,The Mack,Nevada,4080020,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2018-11-23--2018-11-30
127,Light,San Holo,3994865,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2018-11-23--2018-11-30
128,No Heart,21 Savage,3992391,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2018-11-23--2018-11-30
129,Work,Rihanna,3987516,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2018-11-23--2018-11-30
130,Gyal You A Party Animal - Remix,Charly Black,3986918,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2018-11-23--2018-11-30
131,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,3923437,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2018-11-23--2018-11-30
132,Controlla,Drake,3918856,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,2018-11-23--2018-11-30
133,La Rompe Corazones,Daddy Yankee,3899953,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,2018-11-23--2018-11-30
134,Fresh Eyes,Andy Grammer,3893776,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2018-11-23--2018-11-30
135,Capsize,FRENSHIP,3866750,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2018-11-23--2018-11-30
136,Be the One,Dua Lipa,3859511,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol,2018-11-23--2018-11-30
137,Needed Me,Rihanna,3839086,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,2018-11-23--2018-11-30
138,Send My Love (To Your New Lover),Adele,3799144,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2018-11-23--2018-11-30
139,Shout Out to My Ex,Little Mix,3779530,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,2018-11-23--2018-11-30
140,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,3706122,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2018-11-23--2018-11-30
141,Te Quiero Pa´Mi,Don Omar,3704035,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2018-11-23--2018-11-30
142,Both (feat. Drake),Gucci Mane,3696277,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2018-11-23--2018-11-30
143,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Nick Jonas,3655988,https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO,2018-11-23--2018-11-30
144,Look at Me!,XXXTENTACION,3618902,https://open.spotify.com/track/2oUuLLKS8WbF7ELJcwbqms,2018-11-23--2018-11-30
145,Andas En Mi Cabeza,Chino & Nacho,3605292,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2018-11-23--2018-11-30
146,This Town,Niall Horan,3591480,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2018-11-23--2018-11-30
147,All of Me,John Legend,3582194,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2018-11-23--2018-11-30
148,Stay With Me,Sam Smith,3581581,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,2018-11-23--2018-11-30
149,Halo,Beyoncé,3574193,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,2018-11-23--2018-11-30
150,Setting Fires,The Chainsmokers,3571626,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2018-11-23--2018-11-30
151,Cake By The Ocean,DNCE,3540502,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2018-11-23--2018-11-30
152,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,3537121,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2018-11-23--2018-11-30
153,Into You,Ariana Grande,3526711,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2018-11-23--2018-11-30
154,Shaky Shaky,Daddy Yankee,3522607,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2018-11-23--2018-11-30
155,Skin,Rag'n'Bone Man,3499093,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf,2018-11-23--2018-11-30
156,Love on Me,Galantis,3490766,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,2018-11-23--2018-11-30
157,The Ocean (feat. Shy Martin),Mike Perry,3450130,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,2018-11-23--2018-11-30
158,pick up the phone,Young Thug,3412657,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2018-11-23--2018-11-30
159,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Sia,3399859,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ,2018-11-23--2018-11-30
160,Let It Go,James Bay,3394738,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,2018-11-23--2018-11-30
161,Hymn for the Weekend - Seeb Remix,Coldplay,3387500,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2018-11-23--2018-11-30
162,Kelly Price (feat. Travis Scott),Migos,3386392,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld,2018-11-23--2018-11-30
163,Location,Khalid,3375409,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-11-23--2018-11-30
164,Slippery (feat. Gucci Mane),Migos,3371445,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2018-11-23--2018-11-30
165,Love$ick,Mura Masa,3371285,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,2018-11-23--2018-11-30
166,Take Me To Church,Hozier,3347525,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,2018-11-23--2018-11-30
